Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to13,Feature log2 fold change topic 10to13
ENSG00000118162,KPTN,112,2.59689,6,-1.9879,14,-1.0323,30,0.24398,19,-0.4251,21,-0.3642
ENSG00000105402,NAPA,112,-1.2551,132,-1.0039,210,-0.3872,153,-0.7881,442,0.99588,299,0.34358
ENSG00000105373,NOP53,112,0.76445,128,0.99454,62,-0.2057,85,0.32760,37,-0.9945,62,-0.2132
ENSG00000178980,SELENOW,112,-3.9828,1609,-0.0350,1755,0.13610,1483,-0.1616,2129,0.45112,1727,0.10219
ENSG00000105499,PLA2G4C,112,2.80963,27,0.22558,10,-1.4960,54,1.40367,15,-0.6677,9,-1.6644
ENSG00000185453,ZSWIM9,112,3.17478,16,-0.3295,11,-0.9940,13,-0.6055,6,-1.7375,14,-0.6363
ENSG00000142227,EMP3,112,3.55356,42,1.45455,14,-0.4107,0,-6.2952,0,-4.4977,3,-2.8020
ENSG00000105438,KDELR1,112,1.36392,37,-0.4162,25,-1.2203,6,-2.9403,82,0.94888,53,0.17351
ENSG00000105443,CYTH2,112,1.46478,64,0.52100,31,-0.7653,57,0.33955,54,0.28578,33,-0.6384
ENSG00000142235,LMTK3,112,0.62716,48,-0.6813,49,-0.8365,54,-0.5138,66,-0.2249,110,0.86592
ENSG00000063177,RPL18,112,-2.2831,1113,1.26739,559,0.18575,582,0.20053,473,-0.1355,418,-0.4080
ENSG00000063176,SPHK2,112,2.39724,15,-0.8804,16,-0.9874,38,0.48760,22,-0.4122,22,-0.4640
ENSG00000105516,DBP,112,1.34908,36,-0.4697,37,-0.5452,35,-0.4900,47,-0.0691,52,0.15435
ENSG00000063180,CA11,112,-1.3681,252,-0.1380,288,0.09543,138,-1.0485,278,0.01744,342,0.47721
ENSG00000087076,HSD17B14,112,2.68705,27,0.16570,26,0.11901,4,-2.5410,6,-2.1087,14,-0.9677
ENSG00000087074,PPP1R15A,112,2.62991,16,-0.6549,9,-1.7225,4,-2.5415,33,0.48588,22,-0.2381
ENSG00000104805,NUCB1,112,0.33074,76,-0.2655,65,-0.6493,94,0.05841,119,0.47934,99,0.19654
ENSG00000087088,BAX,112,2.44538,22,-0.2932,19,-0.7106,11,-1.3558,30,0.14144,19,-0.7243
ENSG00000087086,FTL,112,-3.7318,3317,1.43923,1780,0.55896,1184,-0.2426,848,-0.8039,1141,-0.3871
ENSG00000183207,RUVBL2,112,0.91379,29,-1.1811,51,-0.4067,49,-0.3999,76,0.32233,68,0.16869
ENSG00000104852,SNRNP70,112,0.61482,98,0.40322,45,-0.9783,54,-0.5284,72,-0.0857,99,0.60063
ENSG00000104863,LIN7B,112,0.52184,43,-0.9479,73,-0.2032,108,0.46470,90,0.19621,78,-0.0685
ENSG00000177380,PPFIA3,112,0.12374,62,-0.7708,81,-0.4826,91,-0.1931,98,-0.0889,139,0.67434
ENSG00000104888,SLC17A7,112,-3.0812,387,-1.2593,841,-0.1040,357,-1.3792,1015,0.23749,1313,0.91833
ENSG00000104872,PIH1D1,112,0.83648,62,-0.0977,45,-0.7368,33,-1.0655,92,0.57395,72,0.18966
ENSG00000142541,RPL13A,112,-2.5844,1550,1.48778,796,0.51893,699,0.16524,411,-0.7016,453,-0.6411
ENSG00000142534,RPS11,112,-2.1082,966,1.22866,560,0.45928,525,0.22749,360,-0.3883,336,-0.5937
ENSG00000104870,FCGRT,112,2.76092,47,1.10418,20,-0.3204,25,0.08047,3,-2.8206,9,-1.7245
ENSG00000142546,NOSIP,112,1.36840,54,0.17019,42,-0.2910,38,-0.3736,60,0.39094,34,-0.6745
ENSG00000126464,PRR12,112,2.58575,23,-0.1288,13,-1.2751,23,-0.1238,18,-0.5669,21,-0.3373
ENSG00000126461,SCAF1,112,0.59797,45,-0.8242,63,-0.4014,119,0.70255,62,-0.3568,87,0.26115
ENSG00000126456,IRF3,112,2.85667,24,0.13193,16,-0.6156,30,0.43619,9,-1.4063,11,-1.3376
ENSG00000126457,PRMT1,112,0.36429,74,-0.2785,53,-0.9573,149,0.82627,107,0.32351,97,0.20328
ENSG00000169169,CPT1C,112,0.72768,49,-0.5587,57,-0.4128,71,0.00273,73,0.06217,78,0.20212
ENSG00000196961,AP2A1,112,0.05917,76,-0.5359,87,-0.4261,92,-0.2330,156,0.65448,115,0.13836
ENSG00000010361,FUZ,112,3.09691,23,0.18766,10,-1.2865,5,-1.9276,16,-0.4114,13,-0.8185
ENSG00000104973,MED25,112,1.94760,33,-0.1093,19,-1.1025,27,-0.4122,27,-0.4328,38,0.18671
ENSG00000104960,PTOV1,112,-0.6988,153,-0.2222,142,-0.4251,262,0.62879,203,0.24663,197,0.24004
ENSG00000039650,PNKP,112,2.46976,16,-0.7525,16,-0.9359,24,-0.1438,25,-0.1111,20,-0.5384
ENSG00000204673,AKT1S1,112,1.64513,44,0.08869,29,-0.6846,8,-2.4009,46,0.19207,41,9.71179
ENSG00000104946,TBC1D17,112,1.44683,72,0.71466,27,-0.9888,30,-0.6460,37,-0.3490,50,0.18805
ENSG00000213024,NUP62,112,2.29274,13,-1.1669,19,-0.7797,27,-0.0985,18,-0.7781,29,-0.0485
ENSG00000105053,VRK3,112,2.13867,28,-0.1639,20,-0.8860,34,0.11805,25,-0.3652,27,-0.3255
ENSG00000267890,AC010624.2,112,2.81251,7,-1.7009,13,-1.0118,31,0.47705,21,-0.1302,13,-1.0297
ENSG00000131398,KCNC3,112,3.01938,15,-0.4694,11,-1.1716,6,-1.7868,8,-1.5089,20,-0.1107
ENSG00000131408,NR1H2,112,1.42510,51,0.12698,35,-0.5775,68,0.58399,53,0.22262,33,-0.6713
ENSG00000142530,FAM71E1,112,2.07874,12,-1.5331,26,-0.4295,19,-0.7967,44,0.50387,22,-0.7176
ENSG00000161671,EMC10,112,0.24008,100,0.06227,84,-0.2685,55,-0.8456,117,0.33908,103,0.14515
ENSG00000161677,JOSD2,112,1.43443,107,1.35984,35,-0.5639,41,-0.1755,47,0.02024,28,-0.9748
ENSG00000204653,ASPDH,112,1.36071,27,-0.8609,42,-0.2702,34,-0.5542,54,0.18427,45,-0.1525
ENSG00000131409,LRRC4B,112,-0.1940,90,-0.5209,105,-0.3755,113,-0.1809,121,-0.0811,168,0.62629
ENSG00000213023,SYT3,112,2.74100,5,-2.3193,16,-0.6910,18,-0.4089,25,0.06937,14,-0.9157
ENSG00000105472,CLEC11A,112,2.16575,39,0.34785,20,-0.8219,48,0.68277,16,-1.0195,23,-0.5670
ENSG00000167755,KLK6,112,3.11187,133,3.57782,3,-3.0291,0,-4.9155,0,-4.9743,1,-4.2809
ENSG00000169035,KLK7,112,1.94621,25,-0.5339,29,-0.3870,17,-1.0736,9,-2.0815,42,0.39947
ENSG00000142544,CTU1,112,3.24257,11,-0.7825,8,-1.4864,16,-0.2710,15,-0.3843,12,-0.9306
ENSG00000142549,IGLON5,112,3.15634,7,-1.5568,13,-0.7509,19,-0.0986,10,-1.1208,12,-0.9416
ENSG00000105379,ETFB,112,-0.0754,182,0.69876,138,0.35978,50,-1.2948,109,-0.1275,102,-0.2734
ENSG00000105568,PPP2R1A,112,-2.2963,305,-0.8095,451,-0.2761,656,0.37575,574,0.18061,674,0.59106
ENSG00000170954,ZNF415,112,3.14320,17,-0.2275,8,-1.5987,30,0.66573,12,-0.8614,11,-1.0789
ENSG00000130844,ZNF331,112,2.77990,14,-0.7606,10,-1.5034,22,-0.0879,21,-0.1973,18,-0.4613
ENSG00000179820,MYADM,112,1.61805,34,-0.3142,22,-1.2140,31,-0.4667,54,0.43676,43,0.07150
ENSG00000126583,PRKCG,112,-1.4029,68,-2.1332,173,-0.9263,126,-1.2249,293,0.06635,520,1.55846
ENSG00000105605,CACNG7,112,3.30207,13,-0.5925,10,-1.1978,5,-1.8651,10,-0.9069,13,-0.6273
ENSG00000142408,CACNG8,112,0.77863,46,-0.6029,50,-0.6154,115,0.83228,14,-2.4246,97,0.79901
ENSG00000170906,NDUFA3,112,-2.6131,666,0.05763,731,0.28033,736,0.21569,668,0.06886,642,0.00076
ENSG00000105619,TFPT,112,0.43986,137,0.76713,85,0.00700,56,-0.6254,86,0.03990,70,-0.3633
ENSG00000105618,PRPF31,112,1.41340,42,-0.1812,33,-0.6973,50,0.08498,56,0.28872,41,-0.2517
ENSG00000088038,CNOT3,112,2.51674,18,-0.5284,14,-1.1595,26,-0.0156,17,-0.7027,24,-0.1934
ENSG00000105617,LENG1,112,3.14504,24,0.30783,6,-2.0018,26,0.39858,17,-0.2745,10,-1.3032
ENSG00000125505,MBOAT7,112,-0.6703,73,-1.3051,106,-0.9294,207,0.28265,277,0.84444,219,0.52611
ENSG00000170892,TSEN34,112,2.35939,26,-0.1216,24,-0.3042,9,-1.7191,20,-0.5684,21,-0.5672
ENSG00000170889,RPS9,112,-2.0328,1151,1.62812,488,0.25999,428,-0.0139,341,-0.3965,323,-0.5711
ENSG00000167614,TTYH1,112,-1.6663,472,0.53504,441,0.59995,226,-0.6135,333,-0.0193,285,-0.3359
ENSG00000167615,LENG8,112,2.90984,25,0.17213,13,-1.0031,0,-4.9191,11,-1.0999,19,-0.2897
ENSG00000022556,NLRP2,112,3.12889,0,-5.8656,7,-1.7334,14,-0.5210,30,0.70850,11,-1.0660
ENSG00000125503,PPP1R12C,112,0.57115,69,-0.1960,77,-0.0296,36,-1.1715,77,-0.0213,84,0.15521
ENSG00000105048,TNNT1,112,1.74479,38,-0.0268,42,0.14942,51,0.43048,8,-2.3297,30,-0.4929
ENSG00000129990,SYT5,112,-0.4342,72,-1.1017,106,-0.6506,98,-0.6314,185,0.38656,212,0.82667
ENSG00000105063,PPP6R1,112,0.68950,53,-0.4740,79,0.17801,51,-0.5230,62,-0.2655,71,-0.0240
ENSG00000133265,HSPBP1,112,0.19816,70,-0.5148,80,-0.4109,96,-0.0344,125,0.41940,108,0.18881
ENSG00000160469,BRSK1,112,-0.0751,100,-0.2434,130,0.22483,101,-0.2259,81,-0.6049,132,0.25007
ENSG00000108107,RPL28,112,-3.2670,2254,1.32260,1136,0.26199,1225,0.31158,765,-0.4552,851,-0.3356
ENSG00000108106,UBE2S,112,0.03668,93,-0.2494,102,-0.1316,91,-0.2725,160,0.67814,98,-0.2124
ENSG00000187902,SHISA7,112,1.89710,10,-1.8190,22,-0.9136,30,-0.2919,33,-0.1335,40,0.23394
ENSG00000063241,ISOC2,112,1.18417,54,0.01793,45,-0.3545,45,-0.2731,48,-0.2035,53,-0.0239
ENSG00000090971,NAT14,112,0.21339,66,-0.5947,74,-0.5385,26,-1.9715,133,0.54908,125,0.55105
ENSG00000218891,ZNF579,112,2.70907,20,-0.2603,13,-1.0623,23,-0.0402,22,-0.1791,15,-0.8900
ENSG00000171443,ZNF524,112,3.38035,27,0.62224,9,-1.3279,12,-0.6106,7,-1.3804,9,-1.2848
ENSG00000213015,ZNF580,112,0.78896,51,-0.4350,55,-0.4203,25,-1.4740,62,-0.1552,88,0.56864
ENSG00000173581,CCDC106,112,0.40342,47,-0.9408,77,-0.2370,95,0.14177,97,0.19150,92,0.14271
ENSG00000063244,U2AF2,112,1.98901,32,-0.0977,25,-0.5861,39,0.18881,31,-0.1489,25,-0.6299
ENSG00000063245,EPN1,112,-0.4720,107,-0.5382,151,-0.0132,160,0.08701,172,0.21962,161,0.13042
ENSG00000142409,ZNF787,112,3.13873,28,0.51284,15,-0.5627,1,-3.9829,13,-0.6712,8,-1.5543
ENSG00000167685,ZNF444,112,2.27786,20,-0.5918,23,-0.4583,16,-0.9573,24,-0.3259,24,-0.4339
ENSG00000198046,ZNF667,112,2.32604,12,-1.2481,19,-0.8134,12,-1.2858,25,-0.2134,28,-0.0460
ENSG00000166770,ZNF667-AS1,112,0.92165,59,-0.1079,50,-0.4566,34,-0.9281,68,0.14692,69,0.19837
ENSG00000196867,ZFP28,112,3.22662,9,-1.1713,8,-1.6348,1,-3.4754,11,-0.9174,19,-0.0138
ENSG00000268182,SMIM17,112,2.26395,11,-1.4533,16,-1.1784,53,0.92270,29,-0.0312,22,-0.5488
ENSG00000198300,PEG3,112,-1.0682,96,-1.2980,165,-0.6104,497,1.29364,219,-0.0464,281,0.48927
ENSG00000268205,AC005261.1,112,1.62405,30,-0.5128,28,-0.7463,34,-0.2961,44,0.09463,41,-0.0192
ENSG00000256060,TRAPPC2B,112,2.55803,13,-1.0382,15,-1.0545,30,0.22684,21,-0.3093,20,-0.5029
ENSG00000186230,ZNF749,112,3.09322,17,-0.2318,9,-1.4057,0,-6.5432,18,-0.1939,15,-0.5213
ENSG00000176293,ZNF135,112,3.41986,9,-0.9684,8,-1.4577,7,-1.3233,11,-0.7829,13,-0.6504
ENSG00000121413,ZSCAN18,112,-0.1291,85,-0.5406,84,-0.7052,149,0.32312,162,0.50750,142,0.34620
ENSG00000198131,ZNF544,112,2.50288,26,-0.0027,18,-0.6923,8,-1.7891,28,0.09590,17,-0.8260
ENSG00000142396,ERVK3-1,112,1.04247,34,-0.8341,49,-0.3430,86,0.61507,60,0.05602,53,-0.2126
ENSG00000283103,AC010642.2,112,0.77669,78,0.20921,63,-0.1610,67,-0.0392,72,0.09354,59,-0.2998
ENSG00000121410,A1BG,112,2.20011,43,0.53680,24,-0.4565,13,-1.2862,26,-0.2542,20,-0.7828
ENSG00000083845,RPS5,112,-1.7244,734,1.20481,394,0.24956,454,0.40938,310,-0.2041,265,-0.5522
ENSG00000083807,SLC27A5,112,1.54702,57,0.42911,49,0.23688,16,-1.4744,40,-0.1508,27,-0.9245
ENSG00000119574,ZBTB45,112,2.58927,16,-0.6768,17,-0.8056,6,-1.9997,20,-0.3484,22,-0.2770
ENSG00000130726,TRIM28,112,0.62813,70,-0.1050,57,-0.5570,99,0.43934,65,-0.2483,85,0.26233
ENSG00000130724,CHMP2A,112,-0.0654,176,0.65531,102,-0.2586,113,-0.0525,150,0.44612,101,-0.2911
ENSG00000130725,UBE2M,112,-0.4836,130,-0.2493,158,0.06492,128,-0.2708,153,-0.0013,170,0.22935
ENSG00000099326,MZF1,112,2.39609,21,-0.4352,19,-0.6804,13,-1.0803,19,-0.6514,25,-0.2049
ENSG00000247315,ZCCHC3,112,2.61208,11,-1.1732,15,-0.9782,37,0.59245,19,-0.4848,17,-0.6885
ENSG00000177732,SOX12,112,3.14455,15,-0.4147,10,-1.2317,5,-1.8640,11,-0.9401,16,-0.4240
ENSG00000125841,NRSN2,112,-0.2658,74,-0.8835,120,-0.2010,150,0.19054,181,0.55000,136,0.05631
ENSG00000125826,RBCK1,112,2.66820,39,0.73305,15,-0.8972,4,-2.4191,20,-0.2932,15,-0.8768
ENSG00000125875,TBC1D20,112,2.14180,21,-0.6249,19,-0.9202,0,-7.1560,36,0.23891,32,0.03191
ENSG00000101266,CSNK2A1,112,0.91617,51,-0.3101,41,-0.8403,74,0.25896,78,0.36846,66,0.09232
ENSG00000271303,SRXN1,112,2.45541,10,-1.3940,17,-0.8557,5,-2.3717,34,0.38706,22,-0.4113
ENSG00000125818,PSMF1,112,0.41891,91,0.09720,63,-0.5955,62,-0.4858,81,-0.1016,108,0.52201
ENSG00000101298,SNPH,112,0.46315,47,-0.8566,94,0.24871,65,-0.3727,70,-0.2943,86,0.06782
ENSG00000125775,SDCBP2,112,2.70873,9,-1.4198,23,-0.0982,18,-0.3938,15,-0.7244,13,-1.1696
ENSG00000088832,FKBP1A,112,-1.2092,126,-1.0238,205,-0.3794,124,-1.0579,318,0.43648,350,0.79406
ENSG00000088833,NSFL1C,112,0.54466,68,-0.2415,67,-0.3278,126,0.73643,85,0.12240,71,-0.2131
ENSG00000198053,SIRPA,112,-0.9308,130,-0.7010,152,-0.5884,170,-0.2953,222,0.13202,302,0.88902
ENSG00000101327,PDYN,112,2.34225,7,-2.0222,10,-1.7895,0,-7.0313,46,0.86621,30,0.07826
ENSG00000125835,SNRPB,112,1.43500,55,0.25835,30,-0.8468,41,-0.1902,68,0.66719,35,-0.5310
ENSG00000101361,NOP56,112,0.74939,47,-0.6177,52,-0.5825,33,-1.1085,89,0.43053,82,0.35684
ENSG00000101365,IDH3B,112,0.36008,50,-0.8622,64,-0.6510,107,0.29289,131,0.68752,92,0.08122
ENSG00000132635,PCED1A,112,2.39044,27,-0.0676,15,-1.1371,27,-0.0400,23,-0.3503,23,-0.3816
ENSG00000215305,VPS16,112,2.14091,23,-0.4936,22,-0.7292,17,-0.9345,35,0.17102,26,-0.3978
ENSG00000132670,PTPRA,112,-0.9274,160,-0.3874,151,-0.5977,187,-0.1440,237,0.24616,282,0.72558
ENSG00000125901,MRPS26,112,0.37490,70,-0.3596,66,-0.5712,89,0.02093,120,0.53660,93,0.11271
ENSG00000101200,AVP,112,1.38356,1,-5.1282,21,-1.4948,0,-7.7656,133,2.01559,40,-0.3485
ENSG00000185019,UBOX5,112,3.04424,12,-0.8530,9,-1.4711,21,0.01419,17,-0.3216,14,-0.7789
ENSG00000215251,FASTKD5,112,3.22955,3,-2.4580,8,-1.4610,9,-1.1880,12,-0.7783,17,-0.2198
ENSG00000088899,LZTS3,112,0.57432,27,-1.6022,65,-0.3702,37,-1.1203,89,0.23702,100,0.54664
ENSG00000198171,DDRGK1,112,0.67050,52,-0.5170,53,-0.6316,43,-0.8112,74,0.01344,96,0.61228
ENSG00000125877,ITPA,112,1.24103,34,-0.6645,39,-0.5765,8,-2.6635,74,0.63200,55,0.10282
ENSG00000088854,C20orf194,112,1.75698,23,-0.7623,25,-0.8426,51,0.44096,42,0.12782,34,-0.2838
ENSG00000088812,ATRN,112,0.86726,32,-1.0648,44,-0.7448,44,-0.5965,84,0.45269,78,0.39361
ENSG00000101220,C20orf27,112,0.67667,62,-0.2454,56,-0.5303,74,0.03259,82,0.20887,78,0.14340
ENSG00000101222,SPEF1,112,1.67904,15,-1.4395,32,-0.4858,8,-2.3858,53,0.46905,40,-0.0395
ENSG00000125817,CENPB,112,1.36535,88,0.95786,48,-0.0159,47,-0.0552,34,-0.5578,30,-0.8810
ENSG00000101224,CDC25B,112,2.76875,25,0.12018,14,-0.9681,10,-1.1905,18,-0.4619,16,-0.6748
ENSG00000125843,AP5S1,112,2.87918,11,-1.0448,13,-1.0494,13,-0.8232,23,0.07595,14,-0.8434
ENSG00000088888,MAVS,112,3.16226,15,-0.3894,11,-1.1377,10,-0.9621,9,-1.2242,15,-0.5599
ENSG00000125779,PANK2,112,1.43997,27,-0.7917,37,-0.4258,30,-0.6681,58,0.39344,42,-0.2036
ENSG00000101236,RNF24,112,1.50153,20,-1.2080,29,-0.8396,26,-0.8287,49,0.15646,53,0.35249
ENSG00000088826,SMOX,112,3.07646,41,1.11980,16,-0.4779,5,-1.9989,5,-2.2016,9,-1.5281
ENSG00000171867,PRNP,112,-2.8656,390,-1.0243,536,-0.6880,812,0.09705,1131,0.69996,1050,0.72365
ENSG00000101265,RASSF2,112,2.26523,113,2.28986,21,-0.6253,13,-1.2691,13,-1.3209,9,-2.0077
ENSG00000089057,SLC23A2,112,0.62070,46,-0.7680,49,-0.8107,93,0.33175,106,0.59776,80,0.12800
ENSG00000089063,TMEM230,112,0.02043,100,-0.1561,100,-0.1882,123,0.16858,109,-0.0133,120,0.17157
ENSG00000132646,PCNA,112,2.60570,28,0.14710,17,-0.7431,13,-0.9851,23,-0.1410,15,-0.9482
ENSG00000101290,CDS2,112,0.43471,55,-0.6739,61,-0.6504,151,0.92401,81,-0.0841,95,0.24839
ENSG00000125772,GPCPD1,112,2.50071,22,-0.2816,18,-0.6909,33,0.35977,21,-0.4141,15,-0.9904
ENSG00000089199,CHGB,112,-0.9137,46,-2.2285,121,-0.9765,190,-0.1034,437,1.44114,233,0.29843
ENSG00000089195,TRMT6,112,3.20008,12,-0.7098,8,-1.4704,9,-1.1236,14,-0.5452,14,-0.5572
ENSG00000088766,CRLS1,112,2.06092,21,-0.6572,18,-1.0842,42,0.36062,28,-0.2558,31,-0.1238
ENSG00000125827,TMX4,112,-0.3547,44,-1.7544,81,-1.0425,122,-0.2181,236,0.93377,189,0.66038
ENSG00000182621,PLCB1,112,-0.3256,36,-1.9977,94,-0.7409,129,-0.1092,224,0.87144,173,0.49919
ENSG00000125869,LAMP5,112,1.21732,10,-2.4916,35,-0.8057,12,-2.2158,36,-0.6155,85,1.15071
ENSG00000101349,PAK5,112,1.85725,15,-1.3489,19,-1.1893,10,-1.8926,56,0.74161,38,0.07065
ENSG00000132639,SNAP25,112,-4.3328,728,-1.6014,1808,-0.2980,2194,0.07253,3611,0.98885,2437,0.32675
ENSG00000125863,MKKS,112,1.27897,36,-0.5235,41,-0.4421,14,-1.8809,60,0.29779,54,0.12013
ENSG00000132640,BTBD3,112,0.67850,44,-0.7738,48,-0.7832,16,-2.2145,52,-0.5488,119,1.18390
ENSG00000089123,TASP1,112,3.08208,2,-3.1434,8,-1.5833,12,-0.7650,23,0.21898,15,-0.6030
ENSG00000089048,ESF1,112,1.96251,42,0.28377,22,-0.8786,53,0.66295,20,-0.9084,30,-0.3152
ENSG00000101247,NDUFAF5,112,1.84323,12,-1.6919,30,-0.3963,27,-0.5003,44,0.30930,30,-0.3940
ENSG00000172264,MACROD2,112,1.88105,18,-1.0624,23,-0.8396,19,-1.0044,51,0.57986,32,-0.2340
ENSG00000125870,SNRPB2,112,0.69794,83,0.22980,48,-0.7754,78,0.11609,90,0.38416,73,0.02329
ENSG00000125851,PCSK2,112,0.12782,34,-1.6674,49,-1.3487,97,-0.0898,116,0.21011,166,1.14695
ENSG00000125868,DSTN,112,-1.9920,330,-0.3733,356,-0.3334,375,-0.1759,664,0.82154,473,0.25395
ENSG00000125844,RRBP1,112,3.25275,43,1.32488,8,-1.4705,9,-1.1482,9,-1.1755,8,-1.5016
ENSG00000089006,SNX5,112,1.73185,72,0.97427,36,-0.1689,7,-2.4656,36,-0.1560,26,-0.7937
ENSG00000232838,PET117,112,2.24586,13,-1.2673,14,-1.4302,8,-1.8974,39,0.45950,31,0.08104
ENSG00000149474,KAT14,112,1.82977,14,-1.4834,27,-0.6270,35,-0.0923,45,0.34309,31,-0.3455
ENSG00000132664,POLR3F,112,2.49167,21,-0.3697,14,-1.1798,12,-1.1676,15,-0.8770,29,0.15110
ENSG00000101310,SEC23B,112,1.77472,38,0.00031,22,-1.0125,47,0.30595,35,-0.1687,36,-0.1357
ENSG00000232388,SMIM26,112,0.01429,116,0.06792,93,-0.3494,124,0.17708,140,0.41398,109,-0.0366
ENSG00000125821,DTD1,112,0.95863,44,-0.5018,43,-0.6724,114,0.99764,63,0.03312,57,-0.1395
ENSG00000185052,SLC24A3,112,1.99493,17,-1.0841,18,-1.1666,95,1.69495,13,-1.5022,30,-0.2301
ENSG00000132669,RIN2,112,3.19196,26,0.46266,19,-0.0185,5,-1.8425,3,-2.7268,7,-1.8423
ENSG00000173418,NAA20,112,0.35279,57,-0.6912,69,-0.5141,86,-0.0552,121,0.52715,97,0.18418
ENSG00000101343,CRNKL1,112,2.56671,7,-1.9523,11,-1.5247,17,-0.5793,22,-0.2346,27,0.13469
ENSG00000088970,KIZ,112,3.04856,17,-0.3108,10,-1.2869,25,0.30928,10,-1.1137,14,-0.7963
ENSG00000088930,XRN2,112,2.47814,28,0.08633,17,-0.8610,3,-2.9403,29,0.14429,20,-0.5980
ENSG00000125812,GZF1,112,2.96264,11,-0.9224,16,-0.5864,10,-1.0756,14,-0.7267,14,-0.8421
ENSG00000125814,NAPB,112,-1.8307,146,-1.4306,343,-0.1888,320,-0.2505,527,0.59184,472,0.50050
ENSG00000101439,CST3,112,-4.2117,4701,1.47115,3377,1.39729,1961,0.02731,747,-1.5180,817,-1.5654
ENSG00000101463,SYNDIG1,112,1.58900,19,-1.2135,26,-0.9009,32,-0.4411,44,0.06394,49,0.30895
ENSG00000101474,APMAP,112,-0.1584,61,-1.0790,104,-0.3434,136,0.14350,189,0.75635,126,0.04180
ENSG00000154930,ACSS1,112,2.24641,55,0.97955,36,0.40856,20,-0.5868,10,-1.7679,10,-1.9807
ENSG00000197586,ENTPD6,112,-0.4578,70,-1.1696,100,-0.7768,108,-0.5080,182,0.33248,225,0.93548
ENSG00000100994,PYGB,112,0.42026,76,-0.1772,78,-0.1858,71,-0.2886,113,0.48684,79,-0.1701
ENSG00000100997,ABHD12,112,0.09293,119,0.18919,80,-0.5397,109,0.04896,121,0.23642,117,0.22385
ENSG00000101294,HM13,112,0.98141,49,-0.3141,41,-0.7585,67,0.15587,75,0.35761,62,0.04212
ENSG00000125968,ID1,112,2.70046,87,2.18013,19,-0.4443,0,-5.5530,9,-1.5176,5,-2.6340
ENSG00000171552,BCL2L1,112,0.71047,56,-0.3796,57,-0.4438,118,0.79416,74,0.04932,67,-0.1294
ENSG00000088356,PDRG1,112,2.15494,22,-0.5527,21,-0.7663,25,-0.3352,38,0.30567,23,-0.6313
ENSG00000101337,TM9SF4,112,1.36925,18,-1.4358,31,-0.8567,42,-0.2221,51,0.10190,57,0.37710
ENSG00000101350,KIF3B,112,0.08344,68,-0.6765,80,-0.5395,64,-0.7794,105,-0.0180,150,0.80219
ENSG00000171456,ASXL1,112,2.54631,9,-1.5548,13,-1.2744,22,-0.2577,18,-0.6221,27,0.07582
ENSG00000197183,NOL4L,112,2.20444,28,-0.1542,17,-1.0923,27,-0.1925,25,-0.3475,29,-0.1404
ENSG00000149600,COMMD7,112,0.94062,50,-0.3207,61,-0.0435,34,-0.9284,57,-0.1431,64,0.04882
ENSG00000101367,MAPRE1,112,2.11837,61,1.04302,25,-0.4792,14,-1.2497,21,-0.6820,22,-0.7383
ENSG00000260257,AL035071.1,112,3.35658,10,-0.9103,8,-1.4229,20,0.17026,15,-0.3642,8,-1.3858
ENSG00000101391,CDK5RAP1,112,2.78859,13,-0.8495,8,-1.9276,10,-1.2441,26,0.18709,21,-0.1903
ENSG00000101400,SNTA1,112,0.50196,138,0.84845,108,0.64477,61,-0.4478,46,-0.9301,55,-0.7476
ENSG00000078699,CBFA2T2,112,2.34277,18,-0.7076,16,-1.0770,27,-0.0735,19,-0.6676,28,-0.0234
ENSG00000125967,NECAB3,112,1.29523,29,-0.8541,31,-0.8909,32,-0.6969,69,0.54414,55,0.17652
ENSG00000101417,PXMP4,112,3.10502,15,-0.4743,11,-1.0905,9,-1.1242,12,-0.8617,15,-0.6111
ENSG00000101421,CHMP4B,112,0.14795,73,-0.5010,83,-0.4018,107,0.07382,90,-0.2012,129,0.53040
ENSG00000125970,RALY,112,1.23263,95,0.96322,46,-0.2527,52,-0.0180,44,-0.2868,37,-0.6640
ENSG00000125977,EIF2S2,112,-0.1805,180,0.57478,99,-0.4711,92,-0.4734,186,0.70183,120,-0.0977
ENSG00000101444,AHCY,112,1.22476,30,-0.8342,32,-0.9507,39,-0.4532,65,0.37818,61,0.32018
ENSG00000078747,ITCH,112,2.08742,28,-0.2064,20,-0.8736,17,-0.9664,20,-0.7938,36,0.21344
ENSG00000125971,DYNLRB1,112,-1.8005,318,-0.2291,319,-0.2907,479,0.41264,564,0.75808,370,0.00706
ENSG00000101460,MAP1LC3A,112,-2.1556,326,-0.5606,384,-0.4027,487,0.05742,649,0.56945,586,0.48983
ENSG00000101464,PIGU,112,2.59590,32,0.37984,12,-1.4054,15,-0.7865,25,0.00142,18,-0.6274
ENSG00000198646,NCOA6,112,2.03323,25,-0.4301,17,-1.2414,7,-2.3274,24,-0.5552,44,0.60134
ENSG00000078804,TP53INP2,112,1.25524,138,1.62524,41,-0.4497,66,0.37709,28,-0.9891,34,-0.8076
ENSG00000131067,GGT7,112,1.00444,22,-1.5227,33,-1.1159,67,0.17181,70,0.26058,77,0.54723
